id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1992731467,CONELL,GARY,NOVOLOG,4953.34
1528135985,MELDI,DOMINIC,OMEPRAZOLE,7925.13
1679518989,ISTFAN,PIERRE,HYDROCHLOROTHIAZIDE,477.72
1801864350,WALLACE,BRIAN,ESCITALOPRAM OXALATE,1472.41
1710281027,MARTINEZ OCHOA,JOSE,FINASTERIDE,390.0
1821083569,PAVA,BRUCE,BUPROPION HCL SR,180.46
1164502555,HANA,NADA,POTASSIUM CHLORIDE,1149.34
1861432163,MOULTON-MISTER,AMBER,OXYCODONE HCL,1497.78
1326093550,HOISINGTON,DAVID,LOVASTATIN,422.21
1194981308,RATNARAJAH,GOKULAN,NORTRIPTYLINE HCL,212.55
1063474070,CALLAHAN,GINA,ISOSORBIDE MONONITRATE ER,245.58
1699728584,MEHRA,MUKTESHWAR,PROPRANOLOL HCL ER,3676.35
1740358332,PAUL,MADAN,ISOSORBIDE MONONITRATE ER,328.25
1962408708,TOMASSO,ANTHONY,LABETALOL HCL,943.43
1700871555,SUMNER,RANDOLPH,LINZESS,8041.16
1336450659,BREEDING,MATTHEW,ELIQUIS,8177.63
1851378236,DARAMOLA,IYABO,PROPRANOLOL HCL,331.65
1023177409,CAGGIA,JOSEPHINE,LYRICA,7523.59
1639213606,PATEL,DIVYANG,TRIAMCINOLONE ACETONIDE,275.16
1992771059,PERRY,MILTON,PRAVASTATIN SODIUM,401.4
1558488775,LABOY,MIRZIA,METFORMIN HCL,929.04
1730159328,MAY,REBECCA,VESICARE,11698.22
1760457717,WALKER,E,FLUTICASONE PROPIONATE,3127.44
1356386619,BENOIT,JOACHIM,MONTELUKAST SODIUM,276.74
1982688776,PENA FIGUEROA,LUIS,PENTOXIFYLLINE,185.81
1750476172,NOBLE,ALAN,OLANZAPINE,488.87
1831196112,TINH,VU,NAPROXEN,250.22
1538146394,SWANSON,JAMES,CLOPIDOGREL,429.87
1720193295,TRAN,XUAN THY,OMEPRAZOLE,1359.82
1083654669,SAMUELS,GARFIELD,BACLOFEN,5592.54
1922069079,JOLLY,THOMAS,AMOXICILLIN,58.15
1376581041,CASPARY,HANS,HYDROCODONE-ACETAMINOPHEN,1084.74
1982659132,BRISTOL,MARLENE,RANITIDINE HCL,299.61
1154304624,TURNER,IVETTE,PROAIR HFA,712.67
1104906312,PRITCHETT,TAMMY,VALSARTAN,5290.23
1619064656,SALAMA,HANY,TIMOLOL MALEATE,1581.65
1447337522,WHITING,LAWRENCE,BACLOFEN,505.56
1528053030,LIPSON,MICHAEL,NOVOLIN N,1368.4
1922014737,FELDMEYER,SEELEY,BUDESONIDE EC,18880.46
1750381729,BIANCHI,LUCIE,VERAPAMIL ER,478.83
1215944137,GOLAY,JOHN,NITROSTAT,439.68
1083755425,SANTOS ELOSEGUI,JESUS,KOMBIGLYZE XR,4579.46
1467424846,KLONEL,STEPHEN,METOPROLOL TARTRATE,829.93
1811943723,HUGHES,ELIZABETH,SPIRIVA,10830.31
1861460420,MARTIN,ROBERT,LOSARTAN POTASSIUM,157.33
1316947708,UMAPATHY,KANDASMY,LORAZEPAM,779.13
1306939723,DIVACK,STEVEN,FLUOROMETHOLONE,721.62
1023210515,COYLE,DAVID,WARFARIN SODIUM,81.88
1497156160,HARVEY,NATALIA,AMLODIPINE BESYLATE,113.85
1386864486,RYBALOVA,IRINA,ANASTROZOLE,1823.97
1306954409,MCCLINTICK,MICHAEL,METFORMIN HCL,393.34
1023159522,HATHIARY,NELOPHER,METOPROLOL TARTRATE,475.56
1699747006,JAMES,ROBERT,HYDRALAZINE HCL,139.34
1093765935,MILLER,MICHAEL,VESICARE,2981.24
1245219955,SERNA,JESUS,PERMETHRIN,1358.14
1295775229,PIERSON,BOBBY,TIZANIDINE HCL,354.19
1326044579,KUNDELING,SONAM,PREDNISONE,747.54
1750300661,DOWNEY,SUSAN,DOXAZOSIN MESYLATE,2140.88
1346254497,SAWH,ANNIL,FINASTERIDE,995.02
1194026484,ANDREWS,SARAH,RANITIDINE HCL,818.35
1437115292,TAFRESHI,MEHRDAD,BUSPIRONE HCL,116.14
1043436140,SKIADAS,NICHOLAS,METOLAZONE,579.2
1073554721,JHAVERI,RITA,JANUVIA,29971.21
1679688550,GHALIB,MAY,LANSOPRAZOLE,1915.71
1255376414,CHAN,KHALED,LOSARTAN POTASSIUM,633.13
1770606063,ISLAM,MAHJABEEN,METOPROLOL SUCCINATE,4427.18
1912926700,HARRIS,GENE,MECLIZINE HCL,255.42
1568544435,LOMAX HOMIER,JULIETTE,IBANDRONATE SODIUM,1145.64
1972591501,BARTUSH,JOSEPH,ZOLPIDEM TARTRATE,98.69
1851406755,GRAY,RICHARD,HYDROCODONE-ACETAMINOPHEN,1275.11
1003826991,PARSONS,KELLY,CIPROFLOXACIN HCL,119.76
1528060217,RICH,PAUL,TOPROL XL,1333.14
1144247628,STEINBERG,ALAN,WARFARIN SODIUM,1547.1
1730112608,JORGENSON,JAMES,METFORMIN HCL,1990.14
1396736963,CALLAWAY,THOMAS,PREDNISONE,364.83
1740487149,SLESS,YURY,HYDROCODONE-ACETAMINOPHEN,331.89
1619065190,KALOU,MOHAMAD,TRIAMTERENE-HYDROCHLOROTHIAZID,219.7
1487650446,HAGERMAN,KIMBERLY,RANITIDINE HCL,1297.94
1972696466,MANCHANDA,RAMESH,GENTAMICIN SULFATE,592.54
1972514800,KENNEDY,MICHAEL,LANSOPRAZOLE,293.2
1821087552,ASHLEY,DIANE,LOSARTAN POTASSIUM,988.43
1528352291,FOUST,PAYTON,BENAZEPRIL HCL,223.02
1558345439,REEVES,ANDREW,LORAZEPAM,129.16
1013986751,ALARCON-SCHRODER,CARLOS,SYNTHROID,701.69
1003807157,HARRISON,MURKE,CELECOXIB,1398.47
1801891429,RENDON,MARTA,CALCIPOTRIENE,3276.42
1801181367,MCGLOTHLIN,JAMES,ADVAIR DISKUS,19779.74
1376518407,LANZA,RAYMOND,TRAMADOL HCL,218.15
1043243827,CHIANG,ALFRED,ZOLPIDEM TARTRATE,37.48
1639287642,LOERA,ROBERT,TUDORZA PRESSAIR,9921.21
1366753428,POWERS,MICAHLYN,ALPRAZOLAM,294.57
1417182809,TONO,LUZ,SIMVASTATIN,125.6
1568658250,MALONE,WILLIAM,ALENDRONATE SODIUM,1146.6
1467421545,CLAGETT,CHARLES,AZITHROMYCIN,499.72
1891882973,DYKYJ,ROMAN,CRESTOR,6529.29
1851488324,DUTERTE,ERNESTO,BENICAR,21122.47
1407839848,SHUNG,SHEILA,LISINOPRIL-HYDROCHLOROTHIAZIDE,154.64
1366503583,LAJARA,REYNA,POTASSIUM CHLORIDE,389.58
1679588933,TAMAYO,PERCIVAL,HYDROCODONE-ACETAMINOPHEN,172.36
1538142054,BROSS,ROBERT,GLIPIZIDE ER,476.1
1952527442,BHARGAVA,TARUN,CLINDAMYCIN HCL,123.67
1457412488,LATIF,NAFISA,NOVOFINE 32,5007.9
1114916616,BERENSON,BRUCE,ONDANSETRON HCL,285.31
1508854266,FISHER,BRUCE,LISINOPRIL-HYDROCHLOROTHIAZIDE,108.25
1083901490,LARSON,JESSICA,MORPHINE SULFATE ER,382.66
1972577583,GATCHEL,HOLLY,CLONAZEPAM,118.76
1427011816,HOVERMALE,AMY,NEXIUM,4130.83
1902148984,ALDINGER,CHRISTINE,FLUOCINONIDE,1330.64
1114281482,GILL,MANDEEP,BOOSTRIX TDAP,800.35
1396988770,OHNES-VERDUGUEZ,VANESSA,LISINOPRIL,2339.59
1235440314,KING,ASHLEY,LISINOPRIL,241.04
1083656698,ROBINSON,GAIL,NITROFURANTOIN,758.46
1184658528,FRANKLIN,GERALD,AMLODIPINE BESYLATE,1539.59
1174683049,WEBER,WARREN,FENOFIBRATE,594.72
1215943832,MALLICK,IMTIAZ,LAMOTRIGINE,762.67
1780791004,MCINTOSH,COOPER,METHOCARBAMOL,136.1
1225099989,NEMETZ,SARAH,AZITHROMYCIN,121.29
1538194154,RAZBADOUSKI,LINDA,CLONIDINE HCL,133.24
1205850500,SPIEGEL,ALAN,SYNTHROID,810.46
1467496885,BENTLEY,AMY,ACETAMINOPHEN-CODEINE,404.35
1558375634,GEORGE,JOSH,OMEPRAZOLE,2886.39
1922051150,COLE,JACK,OXYCODONE-ACETAMINOPHEN,2514.79
1013238203,PEDRAZA-NEGRON,SOLIMAR,METHYLPREDNISOLONE,272.45
1962677666,HALDER,DEVJIT,NOVOLIN 70-30,5344.68
1144648874,JOHNSON,KATHERINE,ATORVASTATIN CALCIUM,201.47
1922366772,JATOI,MANSOOR,ADVAIR DISKUS,10425.02
1902811730,AGARD,REYNOLD,DOXYCYCLINE HYCLATE,1133.28
1578537338,THANEL,FREDRIC,DULOXETINE HCL,986.57
1780768630,WALKER,PATRICK,BENAZEPRIL HCL,501.52
1083712921,AL-OMARI,MALIK,FUROSEMIDE,117.61
1962667873,MASSEY,GLORIA,AVODART,6408.74
1821023896,REILLY,LAURA,TRAMADOL HCL,214.01
1841365574,MOORE,ELIZABETH,POTASSIUM CHLORIDE,7951.02
1720118961,O'CONNOR,GABRIELLE,LORAZEPAM,288.21
1265639793,PURAYIL,PREEMA,DULOXETINE HCL,2765.97
1609807940,FIGLO,DAWN,CICLOPIROX,629.66
1376542159,REIN,JENNIFER,CARVEDILOL,451.02
1871513473,KOZLOW,WENDE,NOVOFINE 32,922.86
1184601510,ROSENBERG,MARK,LOSARTAN POTASSIUM,1723.49
1184647935,POPE,THEODORE,AMIODARONE HCL,746.06
1649269523,FERRANTE,JOHN,DOXAZOSIN MESYLATE,1646.38
1740270545,BELTRE,MIGUEL,FAMOTIDINE,118.08
1811043474,YARBROUGH,CLARA,EASY TOUCH ALCOHOL PREP PADS,59.67
1295057610,OFISI,JOSEPH,PATADAY,6637.46
1568419570,SHAH,BHARAT,DIGOX,1005.9
1659312791,LYNCH,THOMAS,CLOTRIMAZOLE-BETAMETHASONE,1775.52
1245280601,KLEINSCHMIDT,TIMOTHY,ONDANSETRON HCL,1250.86
1518902279,EWY,DONNA,COLCRYS,5435.76
1821284126,RAMOS-GONZALEZ,MARGARITA,TIZANIDINE HCL,305.66
1598781510,PICKUL,DAVID,PANTOPRAZOLE SODIUM,1525.02
1356311997,HSU,PAMELA,NITROSTAT,357.96
1841238714,SHUMAN,ROBERT,PRAVASTATIN SODIUM,297.98
1568483493,REHMAN,MALIK,NAMENDA,13822.75
1851335376,GIL,WALTER,PREDNISOLONE SODIUM PHOSPHATE,662.06
1447220496,WARREN,WAYNE,DOXAZOSIN MESYLATE,649.31
1316948185,BLACKSTON,BARRY,ZETIA,7969.16
1124108808,MONTGOMERY,DAVID,TRAMADOL HCL,93.36
1043633597,GOMEZ,JENNIFER,IBUPROFEN,122.54
1295801371,LAWRENCE,CHRISTOPHER,OXYCODONE HCL,794.89
1366683757,AHMAD,TAUQEER,LEVETIRACETAM,748.94
1255399432,PANIKAR,MINI,ESTRADIOL,126.66
1649263534,MORSE,WILLIS,FENOFIBRATE,6500.69
1659346393,STEPHENSON,MICHAEL,OXYMORPHONE HCL ER,10045.95
1508881020,PATEL,SURESHBHAI,LORAZEPAM,77.83
1548256316,TEVES-MANI,MILAGROS,FLUTICASONE PROPIONATE,369.53
1215993738,PROVENZANO,JOSEPH,LANTUS SOLOSTAR,7110.09
1043483001,COCHRAN,LAURIE,VESICARE,3716.76
1528172947,ALDRICH,STEPHEN,GABAPENTIN,2100.5
1912976523,WETZEL,MARK,OXYCODONE HCL,563.5
1417212382,HENSEL,JESSICA,OMEPRAZOLE,165.81
1821027269,BROWN,SHANNON,ATENOLOL,599.03
1730384298,FLACK,DAVID,LEVEMIR FLEXTOUCH,28874.97
1467526723,BRYANT,TIFFANY,ESTRADIOL,142.63
1245235795,APPLEGATE,KEITH,DULOXETINE HCL,4283.68
1487631974,REA,JOANNA,TOPIRAMATE,207.54
1124102009,WYNKOOP,LEIGH,LISINOPRIL,302.11
1790966992,JANG,EDWARD,TAMSULOSIN HCL,4185.92
1396745881,STANZIONE,MICHOL,VENLAFAXINE HCL ER,1570.61
1932376894,SCHULTZ,SARAH,LIDOCAINE HCL,448.57
1457357881,AHEE,JASON,DORZOLAMIDE-TIMOLOL,2091.57
1043213853,MORRISSON,VELMA,FLUTICASONE PROPIONATE,131.48
1134159593,BRODSKY,KENNETH,METOCLOPRAMIDE HCL,292.08
1477529535,LUNN,CHARLES,RANITIDINE HCL,2028.88
1982667077,DESAI,NIMESH,TOLTERODINE TARTRATE ER,7481.72
1740404920,KNAUS,STEPHEN,ACYCLOVIR,48.6
1497782809,SOOD,ANJU,CRESTOR,25753.02
1427239714,CHRIST,REGINA,WARFARIN SODIUM,84.23
1710292297,TRAN,ANH THU,FLUTICASONE PROPIONATE,3069.77
1073586848,HOWARD,MARK,ATROVENT HFA,3144.21
1366461188,MYKONIATIS,GABRIELLE,IBUPROFEN,114.99
1497740518,WIESER,ERIC,TRAMADOL HCL,598.18
1831349505,SVENSSON,NICOLE,GABAPENTIN,318.17
1215923982,PARMINDER,AMY,TIMOLOL MALEATE,1338.97
1518050095,DIMONDO,JOHN,HUMULIN R,1204.78
1669418356,OCHS,RUDY,CLONAZEPAM,234.49
1659600328,TIMMONS,ERINN,TRAZODONE HCL,313.92
1083777023,CERVANTES,MIGUEL,ALENDRONATE SODIUM,134.18
1770580441,COMAN,JOHN,CLOPIDOGREL,1251.09
1497031553,ABAYA,ALOYSIUS,NAPROXEN,323.77
1780681387,TORRES,ALEJANDRO,AMITIZA,6365.06
1700828514,PAUL,ANIL,CHLORHEXIDINE GLUCONATE,161.71
1376524892,KORNHAUS,R,TRAZODONE HCL,86.88
1467402321,SWAN,LAWRENCE,JANUVIA,13628.82
1275643314,SALUDES,MELVIN,ASMANEX,14651.67
1487088852,HERNANDEZ,LUIS,GLIPIZIDE,69.08
1184628927,ZAMBRANO,OSCAR,NOVOLOG FLEXPEN,5546.06
1386750065,THOMSON,ERIC,AMIODARONE HCL,572.41
1568445245,WALSH,MICHAEL,XARELTO,4265.97
1922064484,RABKIN,ELIZABETH,FLOVENT HFA,5360.04
1821306994,MOSHIRI,KOUROSH,MELOXICAM,220.49
1245236975,LOBUR,PAUL,SPIRIVA,29675.2
1891745410,GERHART,ADRIENNE,FENOFIBRATE,1236.81
1982820726,STARR,REBECCA,DIGOX,350.4
1558330308,TALLEY,DEAN,BETAMETHASONE VALERATE,398.17
1720128630,NAEL,RAHA,POTASSIUM CHLORIDE,612.39
1740550078,WHITLEY,CHESTER,GLIMEPIRIDE,264.05
1942272018,JONES,JASPER,DOXYCYCLINE HYCLATE,2758.22
1851320485,JOHNSON,CARL,VIGAMOX,1986.29
1922083302,ELLGAARD,ANNEMARIE,SPIRIVA,6253.81
1831152107,VERDIRAME,JOSEPH,SULFAMETHOXAZOLE-TRIMETHOPRIM,158.39
1447312749,MICHAELS,MARLA,HALOPERIDOL,1018.91
1730234139,MCLEMORE,LAURIE,MELOXICAM,273.91
1588823025,KOROLEVA,ZOYA,LOSARTAN-HYDROCHLOROTHIAZIDE,674.11
1336149814,WHITTINGTON,BRIEN,RANITIDINE HCL,205.16
1043299712,IYER,SRIDHAR,BYSTOLIC,1045.77
1205819158,SMITH,SCOTT,BUTALBITAL-ACETAMINOPHEN-CAFFE,315.15
1184799959,SACHDEV,NAVEEN,FENOFIBRATE,936.01
1063470672,SCORNAVACCA,THOMAS,POTASSIUM CHLORIDE,569.46
1437253879,GRAEUB,CHARLES,AZITHROMYCIN,172.88
1003900366,TRAM,HIEU N,SPIRONOLACTONE,53.0
1861462178,ARNOLD,TIMOTHY,FAMOTIDINE,52.0
1578762191,PERALTA-LEE,DIHLOREN,TRAMADOL HCL-ACETAMINOPHEN,395.89
1982783544,MURPHY,DENNIS,ALENDRONATE SODIUM,1072.72
1750446746,WHATLEY,JAMES,VENLAFAXINE HCL,238.93
1861462772,CHIANG,ROBERT,NEOMYCIN-POLYMYXIN-DEXAMETH,846.49
1285710905,TRAUTMAN,JOHN-PAUL,FUROSEMIDE,260.14
1588756951,EIMEN,RONALD,SPIRONOLACTONE,938.31
1063414670,LEWIS,BRADLEY,INDAPAMIDE,496.1
1750347910,AINA,RICHARD,WARFARIN SODIUM,1020.53
1508868969,MIRE,ANWAR,BUPROPION XL,1966.65
1225116593,SKARIAH,ANITA,DULOXETINE HCL,1392.34
1669427902,FLETCHER,DANA,LEVEMIR,26288.22
1962472415,GRIFFIN,KEITH,ZETIA,6266.0
1609893049,JAGADEESAN,SUBRAMANIAM,LEVEMIR FLEXTOUCH,113927.65
1609802644,SHEIKH,NASIM,MINOCYCLINE HCL,357.03
1558330530,MOSBACKER,MATTHEW,HUMIRA PEN,556441.83
1992722987,PULLEN,CHARLES,LEVOTHYROXINE SODIUM,343.32
1194741991,DOHENY,WILLIAM,VALSARTAN-HYDROCHLOROTHIAZIDE,1023.84
1457390486,GOMEZ,RENE,ALPRAZOLAM,1276.71
1689613259,PILOTO,ROBERT,LYRICA,10158.35
1508004391,BROWNLOW,CHAD,AZITHROMYCIN,69.48
1215971155,MICHELS,FRANK,KLOR-CON M10,573.47
1720001209,MAXWELL,MARVIN,DEXTROAMPHETAMINE-AMPHETAMINE,849.38
1518961408,MAMBU,JOSEPH,DILTIAZEM 24HR CD,619.68
1144364209,EADES,LAUREN,PAROXETINE HCL,104.26
1528286093,VANKLOMPENBERG,GLORIA,TRAZODONE HCL,269.98
1578662433,OATFIELD,ROBERT,CRESTOR,40634.28
1174792998,MOORE,MINDY,DIAZEPAM,89.17
1730111964,BUNTING,RICHARD,LOVASTATIN,651.25
1568510535,BAEK,MYHUE,TAMSULOSIN HCL,843.11
1558333286,COLLINS,MICHAEL,CARVEDILOL,681.74
1285621144,KLEIN,LAURENCE,CYCLOBENZAPRINE HCL,791.28
1033203203,D'SOUZA,CAROL,RALOXIFENE HCL,4501.45
1790780286,GERHARDSTEIN,JOSEPH,CARBAMAZEPINE,435.04
1982647335,LAWRENCE,STEPHEN,ALPRAZOLAM,501.57
1679528806,CURRAN,TERRY,SUMATRIPTAN SUCCINATE,140.52
1942200456,HANES,LORI,DIGOXIN,1059.12
1730174871,ARNETT,DAVID,PROAIR HFA,1861.51
1124026513,HOOD,CHARLES,VIMOVO,39419.68
1962400341,LEMIS,PETER,ATORVASTATIN CALCIUM,6484.63
1427239953,MCINNIS,MARK,CIPROFLOXACIN HCL,69.77
1710082961,DURLESTER,SHEILA,AMOXICILLIN-CLAVULANATE POTASS,243.24
1942378831,BARBARA,MARY,CIPROFLOXACIN HCL,241.45
1912979345,NOYES,RANDAL,NOVOLOG FLEXPEN,11711.0
1093899072,LAVAYSSE,ROBERT,ATENOLOL,2083.48
1487825808,FLEISCHMANN,ARNOLD,LEVETIRACETAM,860.77
1952372112,SMITH,THOMAS,MYCOPHENOLATE MOFETIL,1522.39
1639585383,REPAK,DAWN,ISOSORBIDE MONONITRATE ER,531.64
1770571069,TEAGUE,PHILLIP,HYDROCHLOROTHIAZIDE,1119.84
1487607503,RAMOS,RAUL,NAPROXEN,259.0
1689976813,DEMALINE,ASHLEY,METFORMIN HCL,49.43
1477620128,ANDERSEN,CARLOS,DONEPEZIL HCL,265.52
1194909465,PAZ,CINTIA,LIDOCAINE HCL,182.26
1477528891,REMER-GILLETTE,LISA,PRAVASTATIN SODIUM,2832.28
1386826790,COHEN,BRIAN,LYRICA,3160.72
1770501454,MAHMOOD,TARIQ,METAXALONE,1262.82
1619975026,HOMAYUNI,ALI,ATORVASTATIN CALCIUM,9130.52
1124363387,BEDORE,DANIELLE,TRAMADOL HCL,50.86
1578502142,SHIVERS,GREGG,DICYCLOMINE HCL,193.11
1396700175,TERZO,TODD,FENTANYL,2729.31
1124458930,BLANK,JESSICA,AZITHROMYCIN,223.76
1144502956,BACHURINA,NATALIA,CICLOPIROX,423.13
1205845757,DUVAL,YANIQUE,PERPHENAZINE,1367.39
1821054966,WHITAKER,CHARLES,METOPROLOL TARTRATE,2041.47
1598756025,PASINSKI,ROGER,CARBAMAZEPINE,6127.5
1871659342,ARMSTEAD,PHYLLIS,OLANZAPINE,3814.64
1780971283,SEHGAL,RINKU,PRAVASTATIN SODIUM,156.83
1366774705,GHOORAHOO,RASCHID,DULOXETINE HCL,883.0
1578816344,UWAKWE,EVELYN,AMLODIPINE BESYLATE,100.95
1417144577,TAKATAROSSI,JANICE,SYNTHROID,1383.23
1174520605,MALDONADO TORRES,ISMAEL,SULINDAC,233.43
1457394496,ALERTE,SERGE,TRIBENZOR,2462.31
1740279124,LOGOTHETIS,JAMES,TEMAZEPAM,468.01
1487856340,PHAM,KHOA,GLIMEPIRIDE,256.01
1821398371,FELSHAW,ALLISON,DONEPEZIL HCL,113.95
1578577037,GIANCASPRO,JOSEPH,OXYCODONE-ACETAMINOPHEN,669.79
1104047893,DEBOER,MATTHEW,BUPROPION XL,1122.81
1891898110,WELCH,JANET,DONEPEZIL HCL,751.45
1750615092,BOCHES,EILEEN,OMEPRAZOLE,734.02
1710969621,SHARMA,JITENDRA,LISINOPRIL,236.17
1033119573,CHAUDHRY,MOHAMMAD,NAMENDA,78350.33
1871507780,FORTALEZA-DAWSON,THERESA,METFORMIN HCL,319.4
1336490713,ARRINGTON,LACIE,PANTOPRAZOLE SODIUM,565.05
1457346132,JARVIS,DAVID,LOVASTATIN,981.69
1033196969,WORLEY,JOHN,MEMANTINE HCL,4730.58
1922074699,GOLIGHTLY,KATHLEEN,QUETIAPINE FUMARATE,559.88
1093768681,KOUKHARENKO,IRINA,VOLTAREN,8348.95
1902898075,JOHNSON,HOWARD,RAMIPRIL,852.46
1942369947,RATKALKAR,KISHORE,IPRATROPIUM-ALBUTEROL,334.02
1801107594,SHAKIR,MARIYUM,ZOLPIDEM TARTRATE,46.06
1346264702,COWN,LESLEY,TIZANIDINE HCL,608.15
1063469344,HERMANN,CHRISTOPHER,VALSARTAN,1368.92
1245297217,MEIERS,HENRY,OXYBUTYNIN CHLORIDE ER,12219.64
1215913520,HACKMAN,VICKI,AMLODIPINE BESYLATE,860.08
1699730648,SANCHEZ,FERNANDO,IBANDRONATE SODIUM,1876.49
1427002765,MELLINGER,JOHN,RALOXIFENE HCL,4004.32
1891793980,HOPKINS,BRIAN,FINASTERIDE,2879.54
1326075292,RODRIGUEZ,RAMON,FENOFIBRIC ACID,3838.26
1215046586,SAEED,OSMAN,LISINOPRIL,82.4
1841363082,KOBRIN,KENNARD,IMIPRAMINE HCL,733.6
1336170521,CABRET,ROLDAN,ZETIA,3116.96
1154343481,REYNOLDS,CHRISTOPHER,DICLOFENAC SODIUM,521.63
1154344703,DEMIO,PHILLIP,BENZTROPINE MESYLATE,129.05
1679647903,RUIZ VELEZ,LUZ,SYNTHROID,2581.7
1952404147,SHIPLEY,MICHAEL,LOSARTAN POTASSIUM,4894.32
1598738247,EGGERT,CHRISTOPH,RENVELA,71017.73
1205819232,WAGNER,CHARLES,ENALAPRIL MALEATE,1327.26
1700014651,GIRI,SUKEPMA,METFORMIN HCL,301.42
1881673507,SHARMA,ANUJ,ENDOCET,1902.82
1083621387,MARKLE,JEFFREY,TEMAZEPAM,299.67
1508883208,STEVANOVIC,RADOMIR,SPIRIVA,10609.29
1255396032,SALADA,ELIZABETH,CEVIMELINE HCL,882.2
1871504589,GLASSER,BERNADETTE,SYMBICORT,4436.61
1043383276,BULLINGTON,DOUGLAS,METHYLPREDNISOLONE,1491.83
1073568341,PITRE,CAMILLE,TAZTIA XT,256.6
1841266582,BAL,INDUMEET,OMEGA-3 ACID ETHYL ESTERS,11191.96
1295729523,NUNE,UDAYASHREE,MONTELUKAST SODIUM,832.66
1831255629,MARSHALL,DONALD,HYDROXYCHLOROQUINE SULFATE,2475.76
1417055765,BURRELL,BARBARA,ALENDRONATE SODIUM,366.08
1659515294,NEWMARK,SHELESE,LISINOPRIL,409.39
1194793992,PEPIN,CHRISTOPHER,VYTORIN,8072.68
1184623407,GASIC,ANDREI,PANTOPRAZOLE SODIUM,2212.29
1578597043,REIS,EDWARD,LEVOTHYROXINE SODIUM,1617.72
1881682284,FUNK,GREGORY,AMOXICILLIN,120.19
1982719480,BOGGS,JOHN,SYNTHROID,1215.96
1396738324,MAXWELL,THOMAS,PAROXETINE HCL,581.24
1780887109,MAXWELL,THERESA,PEG 3350-ELECTROLYTE,2333.73
1831297654,RAJAN,DORAI,LORAZEPAM,519.99
1336219948,INGUAGGIATO,ANTHONY,NAPROXEN,572.65
1427122928,HASSLER,SHAWN,BENAZEPRIL HCL,658.15
1295726651,ALBITE,PEDRO,AMLODIPINE-VALSARTAN,3221.75
1649342494,LINDSTROM,PHILIP,TRAZODONE HCL,1372.52
1851535140,AHN,MAUREEN,ATORVASTATIN CALCIUM,294.86
1952347619,PARIKH,SANDIP,DOXAZOSIN MESYLATE,750.93
1710269220,WILSON,TERESA,FAMOTIDINE,134.5
1942256714,VAN ZYL,HEINRO,LEVOFLOXACIN,108.75
1467437913,KULISH,LAWRENCE,PRISTIQ ER,2971.39
1760495048,BRUCKNER,HOWARD,FUROSEMIDE,134.62
1649271727,KRIEGER,MICHAEL,DIGOXIN,1082.96
1174501407,MITCHELL,SABRINA,TEMAZEPAM,157.97
1962476093,GERLACH,MICHAEL,FAMOTIDINE,183.14
1396890414,SALAZAR,ABEL,VYTORIN,5069.6
1417124769,JACOVER,BRIAN,ENALAPRIL MALEATE,1235.63
1326075920,CARD,ROBERT,LOSARTAN-HYDROCHLOROTHIAZIDE,99.54
1245536077,CHAMPAGNE,ROSANNE,GABAPENTIN,4778.37
1992763916,WU,QIONG,ALLOPURINOL,154.72
1629189188,DURKIN,JAMES,COLCHICINE,1384.18
1306876248,SAMEDOV,NIKOLAY,RELPAX,4059.0
1629365572,KRAFT,JOEL,WARFARIN SODIUM,170.5
1386695518,MCLELLAN,FIONA,FENOFIBRATE,889.46
1942580568,PHELAN,KATHLEEN,FENTANYL,1949.49
1427031301,CUNNINGHAM,LINDA,LEVOTHYROXINE SODIUM,7281.73
1811963408,FORTENBERRY,FRANK,DIOVAN,11143.7
1104819283,MATSKO,ROBERT,VALSARTAN,5263.4
1487661716,HARVEY,THOMAS,MORPHINE SULFATE ER,2048.11
1144204892,NESTOR,ANNE,ATORVASTATIN CALCIUM,986.91
1093701666,MCMILLAN,MARSHALL,LEVOFLOXACIN,1765.11
1245201177,MIDMORE,JOHN,CITALOPRAM HBR,1069.05
1427081884,LANADE,RAPHAEL,SINGLE USE SWAB,105.78
1245362375,ALBAYALDE,SHALANI,AMLODIPINE BESYLATE,48.6
1275608051,BELL,GEORGE,PHENYTOIN SODIUM EXTENDED,444.19
1003070780,FLYNN,JERRY,RANITIDINE HCL,247.16
1457416166,WIERSEMA,CHANNING,METFORMIN HCL ER,3652.73
1962675967,LUKITSCH,IVO,BENICAR,2775.68
1982766697,VAZ,GERALDINE,CHLORTHALIDONE,698.91
1386751956,DAVIS,ROBERT,METOPROLOL TARTRATE,167.13
1861474983,VIRAY,ALVIN,AGGRENOX,9653.93
1285673970,LINDNER,PETER,BUTALB-CAFF-ACETAMINOPH-CODEIN,1343.96
1760578397,SAWCER,DAVID,CLOBETASOL PROPIONATE,21424.94
1851331987,SHETTY,SHASHINDRA,LOVASTATIN,392.15
1568535805,ORTIZ ROQUE,CARMEN,AZITHROMYCIN,178.14
1568489581,GULLAPALLI,SATYA,TRIAMTERENE-HYDROCHLOROTHIAZID,1411.86
1164417598,MATTHEWS III,JAMES,PIOGLITAZONE HCL,3236.47
1952367989,TIEDEMANN,MARIE,AMOXICILLIN-CLAVULANATE POTASS,237.4
1497748875,LIMLINGAN,ANGELINA,WARFARIN SODIUM,440.01
1073580932,PERRA,LENETTE,TRAZODONE HCL,757.24
1063522597,HANSON,JASON,IPRATROPIUM BROMIDE,516.17
